original_text,text,character,sentiment,confidence
kitty zayne best cosplay loveanddeepspaceedit zayne loveanddeepspacezayne fyp anime zaynedit cos cosplay,kitty zayne best cosplay loveanddeepspaceedit zayne loveanddeepspacezayne fyp anime zaynedit cos cosplay,Zayne,POSITIVE,0.9889390468597412
cosplay zayne loveanddeepspace,cosplay zayne loveanddeepspace,Zayne,POSITIVE,0.9328898191452026
anime expo zayne loveanddeepspace zayne zaynedit fyp,anime expo zayne loveanddeepspace zayne zaynedit fyp,Zayne,NEGATIVE,0.9045252799987793
zayne cosplayer,zayne cosplayer,Zayne,POSITIVE,0.9930493831634521
kitty zayne loveanddeepspace zayne zaynedit touch fyp handsome zaynecosplay,kitty zayne loveanddeepspace zayne zaynedit touch fyp handsome zaynecosplay,Zayne,POSITIVE,0.9936291575431824
loveanddeepspace zayne loveanddeepspaceedit fyp zaynedit,loveanddeepspace zayne loveanddeepspaceedit fyp zaynedit,Zayne,POSITIVE,0.8943321108818054
ooc,ooc,Zayne,POSITIVE,0.983847439289093
happy chinese new year loveanddeepspace zayne caleb fyp handsome china,happy chinese new year loveanddeepspace zayne caleb fyp handsome china,Zayne,POSITIVE,0.9996190071105957
zayne sylus loveanddeepspace cosplayer sylus zayne fyp,zayne sylus loveanddeepspace cosplayer sylus zayne fyp,Zayne,NEGATIVE,0.6616414785385132
loveanddeepspace foryou fyp zayne cosplayer cosplay,loveanddeepspace foryou fyp zayne cosplayer cosplay,Zayne,POSITIVE,0.9819812178611755
loveanddeepspace zayne zaynedit fyp,loveanddeepspace zayne zaynedit fyp,Zayne,POSITIVE,0.9719457626342773
loveandpeace loveanddeepspacechina zayne,loveandpeace loveanddeepspacechina zayne,Zayne,POSITIVE,0.8654302954673767
loveanddeepspace zaynecosplayzayne zaynedit fyp,loveanddeepspace zaynecosplayzayne zaynedit fyp,Zayne,POSITIVE,0.9042062759399414
ooc tiktok tiktok creators,ooc tiktok tiktok creators,Zayne,NEGATIVE,0.825324296951294
loveanddeepspace zayne zaynedit zaynecosplay fyp loveanddeepspaceedit,loveanddeepspace zayne zaynedit zaynecosplay fyp loveanddeepspaceedit,Zayne,NEGATIVE,0.684766948223114
loveanddeepspace zayne zaynedit loveanddeepspaceedit fyp,loveanddeepspace zayne zaynedit loveanddeepspaceedit fyp,Zayne,POSITIVE,0.8449187278747559
loveanddeepspace sylus zayne sylusedit zaynedit fyp,loveanddeepspace sylus zayne sylusedit zaynedit fyp,Zayne,POSITIVE,0.6752815842628479
sylus zayne anime expo loveanddeepspace sylus zayne sylusedit zaynedit handsomefyp loveanddeepspaceedit,sylus zayne anime expo loveanddeepspace sylus zayne sylusedit zaynedit handsomefyp loveanddeepspaceedit,Zayne,NEGATIVE,0.9277047514915466
zayne,zayne,Zayne,POSITIVE,0.996190071105957
loveanddeepspace loveanddeepspace sylus rafayel zayne xavier,loveanddeepspace loveanddeepspace sylus rafayel zayne xavier,Zayne,POSITIVE,0.9920280575752258
zayne tropes loveanddeepspace loveanddeepspaceedit loveanddeepspacecharacters zayne zayneloveanddeepspace lishen lishenloveanddeepspace fyp foryoupage xyzbcafyp,zayne tropes loveanddeepspace loveanddeepspaceedit loveanddeepspacecharacters zayne zayneloveanddeepspace lishen lishenloveanddeepspace fyp foryoupage xyzbcafyp,Zayne,POSITIVE,0.7339568734169006
fav virgo man probably zayne zaynedit zayneloveanddeepspace loveanddeepspace loveanddeepspaceedit,fav virgo man probably zayne zaynedit zayneloveanddeepspace loveanddeepspace loveanddeepspaceedit,Zayne,NEGATIVE,0.9103647470474243
zayne everlasting wish loveanddeepspace loveanddeepspaceedit loveanddeepspacezayne zayneloveanddeepspace otome otomegame datingsim,zayne everlasting wish loveanddeepspace loveanddeepspaceedit loveanddeepspacezayne zayneloveanddeepspace otome otomegame datingsim,Zayne,NEGATIVE,0.9066091775894165
zayne girlies ones bestselling affinity rings didnt happen overnight went many trials mistakes total doovers get every single detail right zayne perfect watch journeyand tell us comments get right zayne loveanddeepspace gameinspiredjewelry jewelryforgamers cosplay velnicstudio zaynegirlies,zayne girlies ones bestselling affinity rings didnt happen overnight went many trials mistakes total doovers get every single detail right zayne perfect watch journeyand tell us comments get right zayne loveanddeepspace gameinspiredjewelry jewelryforgamers cosplay velnicstudio zaynegirlies,Zayne,NEGATIVE,0.8273435235023499
ooc,ooc,Zayne,POSITIVE,0.983847439289093
zayne loveanddeepspace zayne handsome fyp fyp donghua,zayne loveanddeepspace zayne handsome fyp fyp donghua,Zayne,POSITIVE,0.9961792230606079
deep eyeloveanddeepspace zayne fyp foryou musica,deep eyeloveanddeepspace zayne fyp foryou musica,Zayne,POSITIVE,0.9862143397331238
loveanddeepspace loveanddeepspace sylus rafayel zayne xavier,loveanddeepspace loveanddeepspace sylus rafayel zayne xavier,Zayne,POSITIVE,0.9920280575752258
zayne miss bby zayne zayneloveanddeepspace zaynedits lishen edits foryou fyp loveanddeepspacecharacters loveanddeepspacezayne,zayne miss bby zayne zayneloveanddeepspace zaynedits lishen edits foryou fyp loveanddeepspacecharacters loveanddeepspacezayne,Zayne,NEGATIVE,0.9012096524238586
doctor zayne loveanddeepspace touch zaynedit fyp loveanddeepspaceedit,doctor zayne loveanddeepspace touch zaynedit fyp loveanddeepspaceedit,Zayne,POSITIVE,0.9909085631370544
cute zayne loveanddeepspace touch zayne zaynedit fyp,cute zayne loveanddeepspace touch zayne zaynedit fyp,Zayne,POSITIVE,0.999238133430481
pov zayne going home mc rawrrrrr zayne loveanddeepspace loveanddeepspaceedit fyp xyzbca pov,pov zayne going home mc rawrrrrr zayne loveanddeepspace loveanddeepspaceedit fyp xyzbca pov,Zayne,POSITIVE,0.9076563119888306
im already cursed zayne zaynedit zayneloveanddeepspace loveanddeepspace loveanddeepspaceedit otomegame,im already cursed zayne zaynedit zayneloveanddeepspace loveanddeepspace loveanddeepspaceedit otomegame,Zayne,NEGATIVE,0.9813452363014221
zayne animation xhs zaynedit zayne zayneloveanddeepspace loveanddeepspace loveanddeepspaceedit,zayne animation xhs zaynedit zayne zayneloveanddeepspace loveanddeepspace loveanddeepspaceedit,Zayne,POSITIVE,0.6442269682884216
ive constantly listening song thought zaynes master fate zayne lishen loveanddeepspace loveanddeepspaceedit loveanddeespacecharacters loveanddeepspacezayne zayneloveanddeepspace lishenloveanddeepspace fyppppppppppppppppppppppp fypviral foryoupage otome foryou xiaohongshu capcut zayneedit,ive constantly listening song thought zaynes master fate zayne lishen loveanddeepspace loveanddeepspaceedit loveanddeespacecharacters loveanddeepspacezayne zayneloveanddeepspace lishenloveanddeepspace fyppppppppppppppppppppppp fypviral foryoupage otome foryou xiaohongshu capcut zayneedit,Zayne,POSITIVE,0.7842831015586853
zayne wish doctor loveanddeepspace loveanddeepspaceedit loveanddeepspacezayne zayneloveanddeepspace zayneedit lads ladsedit ladszayne edit edits fyp fyp fypage lishenloveanddeepspace lishen,zayne wish doctor loveanddeepspace loveanddeepspaceedit loveanddeepspacezayne zayneloveanddeepspace zayneedit lads ladsedit ladszayne edit edits fyp fyp fypage lishenloveanddeepspace lishen,Zayne,NEGATIVE,0.9081162810325623
lv175 freeze relax time zayne en zayne loveanddeepspace,lv175 freeze relax time zayne en zayne loveanddeepspace,Zayne,POSITIVE,0.8925402164459229
try stay awake audio ib gracemon2oe zayne zayneloveanddeepspace loveanddeepspace loveanddeepspaceedit dawnbreaker dawnbreakerzayne,try stay awake audio ib gracemon2oe zayne zayneloveanddeepspace loveanddeepspace loveanddeepspaceedit dawnbreaker dawnbreakerzayne,Zayne,NEGATIVE,0.7804625630378723
love zayne loveanddeepspace zayneloveanddeepspace fypviral fyp fyp,love zayne loveanddeepspace zayneloveanddeepspace fypviral fyp fyp,Zayne,POSITIVE,0.9361326694488525
zaynes secret loveanddeepspace zayne zaynedit fyp,zaynes secret loveanddeepspace zayne zaynedit fyp,Zayne,POSITIVE,0.9892515540122986
loveanddeepspace zayne masteroffate fyp,loveanddeepspace zayne masteroffate fyp,Zayne,POSITIVE,0.9733707308769226
ep2 5cm10cm loveanddeepspace rafayel rafayelloveanddeepspace zayne zayneloveanddeepspace xavier xavierloveanddeepspace sylus sylusloveanddeepspace caleb calebloveanddeepspace goods gamemerch fyp pourtoi,ep2 5cm10cm loveanddeepspace rafayel rafayelloveanddeepspace zayne zayneloveanddeepspace xavier xavierloveanddeepspace sylus sylusloveanddeepspace caleb calebloveanddeepspace goods gamemerch fyp pourtoi,Zayne,NEGATIVE,0.8790149092674255
tears dawnbreaker eyes lishen zaynee zayne zayneloveanddeepspace loveanddeepspace forupage fypage fypviral fypage,tears dawnbreaker eyes lishen zaynee zayne zayneloveanddeepspace loveanddeepspace forupage fypage fypviral fypage,Zayne,POSITIVE,0.7552961707115173
know straight student well behaved kiddo like imagine style point life zayne loveanddeepspace zayneloveanddeepspace capcut,know straight student well behaved kiddo like imagine style point life zayne loveanddeepspace zayneloveanddeepspace capcut,Zayne,POSITIVE,0.788989245891571
finally held hand loveanddeepspace zayne zaynecosplay lishen lnd cosplayer mc fyp zxycba mcloveanddeepspace zaynemasteroffate cascadingbreeze cos,finally held hand loveanddeepspace zayne zaynecosplay lishen lnd cosplayer mc fyp zxycba mcloveanddeepspace zaynemasteroffate cascadingbreeze cos,Zayne,POSITIVE,0.9079098701477051
teacher im sorry way concentrate studiesloveanddeepspace fyp foryou zayne funny,teacher im sorry way concentrate studiesloveanddeepspace fyp foryou zayne funny,Zayne,NEGATIVE,0.9923040270805359
im back zayne kitty zayne loveanddeepspace zayneloveanddeepspace zaynecosplay cosplay lilycosuniverse,im back zayne kitty zayne loveanddeepspace zayneloveanddeepspace zaynecosplay cosplay lilycosuniverse,Zayne,NEGATIVE,0.9193388223648071
zayne lishen zaynee forupage fypviral fypage fypage loveanddeepspace,zayne lishen zaynee forupage fypviral fypage fypage loveanddeepspace,Zayne,NEGATIVE,0.8809049129486084
ooc,ooc,Zayne,POSITIVE,0.983847439289093
lv175 freeze relax time zayne jp zayne loveanddeepspace,lv175 freeze relax time zayne jp zayne loveanddeepspace,Zayne,POSITIVE,0.670708954334259
sylus zaynesylus zayne loveanddeepspace fyp fyp cosplayer cosplay handsomeboy animeedit,sylus zaynesylus zayne loveanddeepspace fyp fyp cosplayer cosplay handsomeboy animeedit,Zayne,NEGATIVE,0.961811363697052
loveanddeepspace loveanddeepspaceedit loveanddeepspacezayne zayne zayneloveanddeepspace,loveanddeepspace loveanddeepspaceedit loveanddeepspacezayne zayne zayneloveanddeepspace,Zayne,POSITIVE,0.9457714557647705
zaynewhy xavier loveanddeepspace zayne zaynedit fyp touch,zaynewhy xavier loveanddeepspace zayne zaynedit fyp touch,Zayne,POSITIVE,0.9711148142814636
inspired lilith aka younglingslayer3000 loveanddeepspace xavier rafayel zayne sylus sylusabysmsovereign fyp,inspired lilith aka younglingslayer3000 loveanddeepspace xavier rafayel zayne sylus sylusabysmsovereign fyp,Zayne,NEGATIVE,0.9140496850013733
titik2c 195cm coser loveanddeepspace sylus zayne loveanddeepspaceedit fyp cosplay,titik2c 195cm coser loveanddeepspace sylus zayne loveanddeepspaceedit fyp cosplay,Zayne,NEGATIVE,0.9728450179100037
zayne life private knows zayne husband zayne zayne zayneloveanddeepspace loveanddeepspace loveanddeepspacecharacters loveanddeepspaceedit zayneedit lishen fyp edits foryoupage fyppppppppppppppppppppppp,zayne life private knows zayne husband zayne zayne zayneloveanddeepspace loveanddeepspace loveanddeepspacecharacters loveanddeepspaceedit zayneedit lishen fyp edits foryoupage fyppppppppppppppppppppppp,Zayne,NEGATIVE,0.6879909634590149
cryinggg fypage fypage fypviral forupage loveanddeepspace lishen zaynee zayne,cryinggg fypage fypage fypviral forupage loveanddeepspace lishen zaynee zayne,Zayne,NEGATIVE,0.9701015949249268
loveanddeepspace snowman lnds zayne mc lishen loveanddeepspacecosplay cos masteroffate cascadingbreeze zaynemasteroffate cosplay,loveanddeepspace snowman lnds zayne mc lishen loveanddeepspacecosplay cos masteroffate cascadingbreeze zaynemasteroffate cosplay,Zayne,POSITIVE,0.8728564381599426
fyp unboxing loveanddeepspace zayne,fyp unboxing loveanddeepspace zayne,Zayne,POSITIVE,0.9596406817436218
zayne love tragedy clarity tw minor flashes think enough time passed main story edit zayneedit zayneloveanddeepspace lishen loveanddeepspaceedit fyp,zayne love tragedy clarity tw minor flashes think enough time passed main story edit zayneedit zayneloveanddeepspace lishen loveanddeepspaceedit fyp,Zayne,NEGATIVE,0.8239964842796326
dont ask cost get finally got red companion zayne zayneloveanddeepspace loveanddeepspacezayne loveanddeepspacegame loveanddeepspacemc loveanddeepspace masteroffate mof lads ladsedit drzayne zaynedawnbreaker lizhen viral noflop fyp,dont ask cost get finally got red companion zayne zayneloveanddeepspace loveanddeepspacezayne loveanddeepspacegame loveanddeepspacemc loveanddeepspace masteroffate mof lads ladsedit drzayne zaynedawnbreaker lizhen viral noflop fyp,Zayne,NEGATIVE,0.9006006717681885
loveanddeepspace zayne zayneloveanddeepspace lishen fyp fypviral,loveanddeepspace zayne zayneloveanddeepspace lishen fyp fypviral,Zayne,POSITIVE,0.6679008603096008
real life zayne cos zxun loveanddeepspace bilibiliworld2024 zayne cosplay zayne loveanddeepspace cos bilibiliworld2024 lishen rei china event bw2024 douyin xuhoung xhs fypp xyzabc,real life zayne cos zxun loveanddeepspace bilibiliworld2024 zayne cosplay zayne loveanddeepspace cos bilibiliworld2024 lishen rei china event bw2024 douyin xuhoung xhs fypp xyzabc,Zayne,POSITIVE,0.9674648642539978
caleb zayne loveanddeepspace caleb highschool school calebedit loveanddeepspaceedit cosplay china fyp kpop bts china fyp zayne zaynedit,caleb zayne loveanddeepspace caleb highschool school calebedit loveanddeepspaceedit cosplay china fyp kpop bts china fyp zayne zaynedit,Zayne,NEGATIVE,0.9205475449562073
omsshgsshshsh zayne lishen fypage fyp forupage loveanddeepspace infoldgames zaynee,omsshgsshshsh zayne lishen fypage fyp forupage loveanddeepspace infoldgames zaynee,Zayne,NEGATIVE,0.966292142868042
zayne foreseer loveanddeepspace zayneloveanddeepspace loveanddeepspaceedit otome capcut,zayne foreseer loveanddeepspace zayneloveanddeepspace loveanddeepspaceedit otome capcut,Zayne,NEGATIVE,0.9751503467559814
replying meongkumeong zaddy beside cos lunatis zayneloveanddeepspace douyin fyp hot,replying meongkumeong zaddy beside cos lunatis zayneloveanddeepspace douyin fyp hot,Zayne,NEGATIVE,0.9824833869934082
moment wrapped petals promises time stood still us zayne zayneloveanddeepspace loveanddeepspacecharacters loveanddeepspacegame lishen lishenloveanddeepspace fyp foryou fypage,moment wrapped petals promises time stood still us zayne zayneloveanddeepspace loveanddeepspacecharacters loveanddeepspacegame lishen lishenloveanddeepspace fyp foryou fypage,Zayne,NEGATIVE,0.699229896068573
thats enough gonna late restaurant reservation zaynecosplay leadingman datingsim loveanddeepspace,thats enough gonna late restaurant reservation zaynecosplay leadingman datingsim loveanddeepspace,Zayne,NEGATIVE,0.9688417911529541
trouble maker cos zayne loveanddeepspace pov zayne boombaya zayne kissing scene zayne cosplay rein feng wang cosplay acting cosplay acting love deepspace koreanovela traideptrungquoc traidep,trouble maker cos zayne loveanddeepspace pov zayne boombaya zayne kissing scene zayne cosplay rein feng wang cosplay acting cosplay acting love deepspace koreanovela traideptrungquoc traidep,Zayne,NEGATIVE,0.6054120063781738
almost entire minute zaynie melting mc zayne loveanddeepspace zayneloveanddeepspace loveanddeepspaceedit fyp capcut,almost entire minute zaynie melting mc zayne loveanddeepspace zayneloveanddeepspace loveanddeepspaceedit fyp capcut,Zayne,NEGATIVE,0.6529146432876587
workaholic man sexy zayne zayneloveanddeepspace lishenloveanddeepspace lishen loveanddeepspace fyppp xybcafyp,workaholic man sexy zayne zayneloveanddeepspace lishenloveanddeepspace lishen loveanddeepspace fyppp xybcafyp,Zayne,POSITIVE,0.7746025323867798
best fanmade animation zayne version love deepspace support creators acc lng lng xhs douyin du qi xhs douyin dhgk516 zayne zayneloveanddeepspace otomegame lishen rei fanmade animation douyin xuhoung xhs fyp fyppppppppppppppppppppppp,best fanmade animation zayne version love deepspace support creators acc lng lng xhs douyin du qi xhs douyin dhgk516 zayne zayneloveanddeepspace otomegame lishen rei fanmade animation douyin xuhoung xhs fyp fyppppppppppppppppppppppp,Zayne,POSITIVE,0.9921507835388184
love deepspace zayne cosplay bilibiliworld coser zayne loveanddeepspace cos cosplay hot fyp handsign bilibiliworld bw shanghai china,love deepspace zayne cosplay bilibiliworld coser zayne loveanddeepspace cos cosplay hot fyp handsign bilibiliworld bw shanghai china,Zayne,POSITIVE,0.7396978139877319
186cm95,186cm95,Zayne,POSITIVE,0.6033008098602295
trying run away shouldnt go unrewarded everything rafayel whispers thanks photographer ro meo httpswwwfacebookcomromeo0925mibextidzbwkwl mc rebornarcobaleno rafayel rafayelloveanddeepspace rafayeledit loveanddeepspace loveanddeepspacecharacters,trying run away shouldnt go unrewarded everything rafayel whispers thanks photographer ro meo httpswwwfacebookcomromeo0925mibextidzbwkwl mc rebornarcobaleno rafayel rafayelloveanddeepspace rafayeledit loveanddeepspace loveanddeepspacecharacters,Zayne,POSITIVE,0.889313817024231
interaction zayne cute love deepspace zayne cosplay loveanddeepspace zayne zaynecosplay cos cosplay bilibiliworld cute hot otomegame fyp,interaction zayne cute love deepspace zayne cosplay loveanddeepspace zayne zaynecosplay cos cosplay bilibiliworld cute hot otomegame fyp,Zayne,POSITIVE,0.9877556562423706
love loveanddeepspace zayne zayneloveanddeepspace loveanddeepspaceedit capcut,love loveanddeepspace zayne zayneloveanddeepspace loveanddeepspaceedit capcut,Zayne,POSITIVE,0.7451268434524536
caleb zayne part2 loveanddeepspaceedit loveanddeepspacezayne loveanddeepspacecaleb zayne zaynedit caleb calebedit cosplay fyp handsome boy,caleb zayne part2 loveanddeepspaceedit loveanddeepspacezayne loveanddeepspacecaleb zayne zaynedit caleb calebedit cosplay fyp handsome boy,Zayne,POSITIVE,0.9385706782341003
zayne sylussylus zayne loveanddeepspace cosplayer fyp fyp,zayne sylussylus zayne loveanddeepspace cosplayer fyp fyp,Zayne,NEGATIVE,0.84358811378479
cos bw,cos bw,Zayne,NEGATIVE,0.837989866733551
handsome boys touch loveanddeepspace sylus zayne rafayel fyp,handsome boys touch loveanddeepspace sylus zayne rafayel fyp,Zayne,POSITIVE,0.9989327788352966
finally zayne changed moment header long zayne lishenloveanddeepspace zayneloveanddeepspace loveanddeepspace zayne lishen lndsea fypppppppppppppp xybcafyp,finally zayne changed moment header long zayne lishenloveanddeepspace zayneloveanddeepspace loveanddeepspace zayne lishen lndsea fypppppppppppppp xybcafyp,Zayne,NEGATIVE,0.948493480682373
cos loveanddeepspace bilibiliworld2024 bw2024 bw zayne,cos loveanddeepspace bilibiliworld2024 bw2024 bw zayne,Zayne,NEGATIVE,0.8840475678443909
mb loveanddeepspace lishen zaynee zayne fypage fypage fypviral forupage,mb loveanddeepspace lishen zaynee zayne fypage fypage fypviral forupage,Zayne,NEGATIVE,0.9635661244392395
cos loveanddeepspace bilibiliworld2024 bw2024 bw zayne,cos loveanddeepspace bilibiliworld2024 bw2024 bw zayne,Zayne,NEGATIVE,0.8840475678443909
two daddies visits cos sihuo hnfn loveanddeepspace zayne sylus cos mc douyin xuhoung xhs fyp fypage xybca,two daddies visits cos sihuo hnfn loveanddeepspace zayne sylus cos mc douyin xuhoung xhs fyp fypage xybca,Zayne,POSITIVE,0.6589885354042053
two reasons im still working sylus sylusedit zayne zaynedit sylusloveanddeepspaceedit zayneloveanddeepspace loveanddeepspace,two reasons im still working sylus sylusedit zayne zaynedit sylusloveanddeepspaceedit zayneloveanddeepspace loveanddeepspace,Zayne,NEGATIVE,0.9585034847259521
zayne mc caleb join trend zayne caleb loveanddeepspace loveanddeepspacefanart fyp fypage,zayne mc caleb join trend zayne caleb loveanddeepspace loveanddeepspacefanart fyp fypage,Zayne,POSITIVE,0.7351813316345215
reason love mc samanthas rachels size zayne zayneloveanddeepspace loveanddeepspace loveanddeepspaceedit,reason love mc samanthas rachels size zayne zayneloveanddeepspace loveanddeepspace loveanddeepspaceedit,Zayne,POSITIVE,0.9338201284408569
duo el ketek tapi yg satu versi tertutup zayne zayneloveanddeepspace zaynedit zayneedit lnd deepspace loveanddeepspace lishen lishenloveanddeepspace loveanddeepspaceedit fyp lishen sylus qinche sylusedit sylusloveanddeepspaceedit fyp xybca lnd loveanddeepspace sylusloveanddeepspaceedit sylusloveanddeepspace loveanddeepspaceedit loveanddeepspacecharacters sylusqinche sylusdeepandlovespace deepspace,duo el ketek tapi yg satu versi tertutup zayne zayneloveanddeepspace zaynedit zayneedit lnd deepspace loveanddeepspace lishen lishenloveanddeepspace loveanddeepspaceedit fyp lishen sylus qinche sylusedit sylusloveanddeepspaceedit fyp xybca lnd loveanddeepspace sylusloveanddeepspaceedit sylusloveanddeepspace loveanddeepspaceedit loveanddeepspacecharacters sylusqinche sylusdeepandlovespace deepspace,Zayne,NEGATIVE,0.9648754596710205
hes excited see cos hankokku zayne zayneloveanddeepspace cos douyin xuhoung fyp fypage xybca,hes excited see cos hankokku zayne zayneloveanddeepspace cos douyin xuhoung fyp fypage xybca,Zayne,POSITIVE,0.9953917264938354
work rafayel game loveanddeepspace credit xhs link httpxhslinkcomah3xthoetcr26 loveanddeepspace game otome xavier shenxinghui zayne lishen rafayel qiyu caleb sylus qiche xiayizhou mrlovequeenschoice mlqc shiningnikkigame lovenikkigame otomegames infinitynikki,work rafayel game loveanddeepspace credit xhs link httpxhslinkcomah3xthoetcr26 loveanddeepspace game otome xavier shenxinghui zayne lishen rafayel qiyu caleb sylus qiche xiayizhou mrlovequeenschoice mlqc shiningnikkigame lovenikkigame otomegames infinitynikki,Zayne,NEGATIVE,0.9671795964241028
im done hbdzayne zayneloveanddeepspace zaynebirthdayevent fictionalhusband loveanddeepspace zayneedit loveanddeepspacegame loveanddeepspacefyp fyppp lishen,im done hbdzayne zayneloveanddeepspace zaynebirthdayevent fictionalhusband loveanddeepspace zayneedit loveanddeepspacegame loveanddeepspacefyp fyppp lishen,Zayne,NEGATIVE,0.9412660002708435
song reminds ive ever performed dance cover wayv take back junior hs rm reak rafayel rafayeledit loveanddeepspace qiyu otomegame datingsim,song reminds ive ever performed dance cover wayv take back junior hs rm reak rafayel rafayeledit loveanddeepspace qiyu otomegame datingsim,Zayne,POSITIVE,0.9847331643104553
sylus zayne loveanddeepspace sylus zaynesylusedit zaynedit fyp handsome touch,sylus zayne loveanddeepspace sylus zaynesylusedit zaynedit fyp handsome touch,Zayne,POSITIVE,0.9886788725852966
pov get married zayne original pics rednote zayne lishen rei leeseoeon wedding lovestory xiaohongshu xhs rednote reup fyp trending xh tiktok viral edit fanmade,pov get married zayne original pics rednote zayne lishen rei leeseoeon wedding lovestory xiaohongshu xhs rednote reup fyp trending xh tiktok viral edit fanmade,Zayne,NEGATIVE,0.9829490184783936
ooc,ooc,Zayne,POSITIVE,0.983847439289093
correct way love mc sylus zayne loveanddeepspace funny cosplay,correct way love mc sylus zayne loveanddeepspace funny cosplay,Zayne,POSITIVE,0.9991681575775146
husband appearedai loveanddeepspace cosplay fyp fyp sylus zayne rafayel,husband appearedai loveanddeepspace cosplay fyp fyp sylus zayne rafayel,Zayne,POSITIVE,0.5171808004379272
ur happy ending cre xhs zayne lishen rei leeseoeon sylus qinche shin jinwoon wedding lovestory xiaohongshu xhs rednote reup fyp trending xh tiktok viral edit,ur happy ending cre xhs zayne lishen rei leeseoeon sylus qinche shin jinwoon wedding lovestory xiaohongshu xhs rednote reup fyp trending xh tiktok viral edit,Zayne,NEGATIVE,0.8800453543663025
capcut fyp selflove glowup,capcut fyp selflove glowup,Zayne,NEGATIVE,0.9771063923835754
zayne sassy doctor thrust loveanddeepspace zayne lishen zayneloveanddeepspace loveanddeepspacezayne otomegame alightmotion,zayne sassy doctor thrust loveanddeepspace zayne lishen zayneloveanddeepspace loveanddeepspacezayne otomegame alightmotion,Zayne,NEGATIVE,0.8542298674583435
look got shy afterwards bilibiliworld zayne cosplay coser world bw cos loveanddeepspace cosplay bilibiliworld zayne cos bw otomegame hot fyp,look got shy afterwards bilibiliworld zayne cosplay coser world bw cos loveanddeepspace cosplay bilibiliworld zayne cos bw otomegame hot fyp,Zayne,NEGATIVE,0.9777721166610718
saw us zayne zayneloveanddeepspace lishenloveanddeepspace lishen loveanddeepspace xybc fypviral,saw us zayne zayneloveanddeepspace lishenloveanddeepspace lishen loveanddeepspace xybc fypviral,Zayne,NEGATIVE,0.9001185297966003
loveanddeepspace cos bilibiliworld2024 bw2024 bw zayne cos cosplay cosplayer,loveanddeepspace cos bilibiliworld2024 bw2024 bw zayne cos cosplay cosplayer,Zayne,NEGATIVE,0.6728493571281433
little nods cute love deepspace bilibiliworld zayne cosplay bw cos coserloveanddeepspace zaynezaynelay cos bilibiliworld bw hot cute zaynecosplay otomegame fyp,little nods cute love deepspace bilibiliworld zayne cosplay bw cos coserloveanddeepspace zaynezaynelay cos bilibiliworld bw hot cute zaynecosplay otomegame fyp,Zayne,POSITIVE,0.927558183670044
bbut comparing looks personality girl shut looks nothing like grapist zayne lishen zayne caleb loveanddeepspace infoldgames matthiasvonherhardt cryorbetteryetbeg leonwinston trybegging fypage fyp forupage,bbut comparing looks personality girl shut looks nothing like grapist zayne lishen zayne caleb loveanddeepspace infoldgames matthiasvonherhardt cryorbetteryetbeg leonwinston trybegging fypage fyp forupage,Zayne,NEGATIVE,0.9964302182197571
sylus zayne animeexpo loveanddeepspace loveanddeepspaceedit loveanddeepspacesylus loveanddeepspacezayne loveanddeepspacecharacters sylus zayne sylusedit fyp zaynedit lads cosplay handsome chinese boy,sylus zayne animeexpo loveanddeepspace loveanddeepspaceedit loveanddeepspacesylus loveanddeepspacezayne loveanddeepspacecharacters sylus zayne sylusedit fyp zaynedit lads cosplay handsome chinese boy,Zayne,NEGATIVE,0.6488031148910522
cant wait september ib lycaryu zayne loveanddeepspace zayneedit foryoupage fyp,cant wait september ib lycaryu zayne loveanddeepspace zayneedit foryoupage fyp,Zayne,NEGATIVE,0.981870174407959
line line line,line line line,Zayne,POSITIVE,0.6682215929031372
cosplay,cosplay,Zayne,POSITIVE,0.9940060377120972
loveanddeepspace dramaminacapcut,loveanddeepspace dramaminacapcut,Zayne,POSITIVE,0.8606511354446411
need zayne zaynedit zayneloveanddeepspace caleb calebloveanddeepspace loveanddeepspace loveanddeepspaceedit dt rosie lala rsa theextracharacter pmly nectarmute,need zayne zaynedit zayneloveanddeepspace caleb calebloveanddeepspace loveanddeepspace loveanddeepspaceedit dt rosie lala rsa theextracharacter pmly nectarmute,Zayne,NEGATIVE,0.9086873531341553
played game fav zayne zayne drzayne loveanddeepspace loveanddeepspacezayne cosplay zaynecosplay,played game fav zayne zayne drzayne loveanddeepspace loveanddeepspacezayne cosplay zaynecosplay,Zayne,POSITIVE,0.9407829642295837
im sick deepspace lads loveanddeepspace loveanddeepspacezayne zayne zayneloveanddeepspace,im sick deepspace lads loveanddeepspace loveanddeepspacezayne zayne zayneloveanddeepspace,Zayne,NEGATIVE,0.5369896292686462
watch closely im going sims4 loveanddeepspace zayne loveanddeepspacezayne lishen exclusivetutorial,watch closely im going sims4 loveanddeepspace zayne loveanddeepspacezayne lishen exclusivetutorial,Zayne,POSITIVE,0.9523695111274719
loveanddeepspace zayne,loveanddeepspace zayne,Zayne,POSITIVE,0.9930723309516907
cos,cos,Zayne,POSITIVE,0.7744841575622559
old design design zayne version game xybcaa fyppppppppppppppppppppppp zayne zayneloveanddeepspace lishen lishenloveanddeepspace loveanddeepspace,old design design zayne version game xybcaa fyppppppppppppppppppppppp zayne zayneloveanddeepspace lishen lishenloveanddeepspace loveanddeepspace,Zayne,NEGATIVE,0.9781808257102966
